,index,Price,Year,Mileage,City,State,Vin,Make,Model
6495,837878,20980,2015,18126,Hoover, AL,1VWCV7A39FC086199,Volkswagen,PassatTDI
6496,447939,9990,2015,60696,Escondido, CA,KMHCT4AE7FU805397,Hyundai,AccentGLS
6497,593209,14000,2014,44721,Albany, NY,JM1GJ1U66E1146775,Mazda,Mazda6Sport
6498,331754,29588,2015,21142,Houston, TX,1FA6P8CF6F5347287,Ford,MustangFastback
6499,438994,16495,2015,25444,Poway, CA,5NPE34AF7FH031975,Hyundai,Sonata2.4L
6500,724932,7134,2007,149733,Cincinnati, OH,5GZER33777J137641,Saturn,OutlookFWD
6501,437806,9997,2015,60613,Farmington Hills, MI,5NPDH4AE6FH651947,Hyundai,ElantraSE
6502,757053,17988,2016,17241,Sacramento, CA,4T4BF1FK4GR543085,Toyota,CamryLE
6503,72932,19586,2012,65515,Sebring, FL,3GYFNAE38CS556259,Cadillac,SRXFWD
6504,454857,22440,2017,2475,Columbia, MO,5XYZT3LB2HG405229,Hyundai,Santa
6505,810395,36988,2016,19391,Henderson, NV,5TFEW5F10GX193981,Toyota,Tundra
6506,282108,24988,2016,368,Maitland, FL,1FTMF1E80GKF86296,Ford,F-1504WD
6507,488815,12899,2014,63312,Easton, PA,1C4NJRBB2ED574606,Jeep,PatriotSport
6508,462383,7500,2007,157491,Loves Park, IL,KM8NU13C17U021170,Hyundai,VeracruzFWD
6509,40018,17995,2006,92650,Eden Prairie, MN,WBSNB93576CX06443,BMW,5
6510,252927,11500,2014,32021,Austin, TX,1FADP3K27EL391785,Ford,FocusHatchback
6511,355852,12499,2007,100047,Coconut Creek, FL,2GTEC13C071567090,GMC,Sierra
6512,275121,20339,2015,24748,Brevard, NC,1FA6P8TH1F5396401,Ford,MustangFastback
6513,146797,28500,2014,27188,Venice, FL,1GCVKREH3EZ296766,Chevrolet,Silverado
6514,427317,31740,2017,15910,Tulsa, OK,JHMCR6F57HC006265,Honda,Accord
6515,384391,13990,2015,17082,Bay Minette, AL,2HGFG3B5XFH508398,Honda,Civic
6516,748467,15614,2017,23543,Alton, IL,5YFBURHE4HP589105,Toyota,CorollaLE
6517,816636,31600,2015,23053,Raleigh, NC,3TMLU4EN5FM196987,Toyota,Tacoma4WD
6518,282648,7995,2008,147718,Colville, WA,1FMEU73E48UB35380,Ford,Explorer4WD
6519,839973,18990,2015,26768,Canton, MA,3VW2A7AU6FM018876,Volkswagen,Golf4-Door
6520,136724,25969,2017,20929,West Palm Beach, FL,1GNKRHKD3HJ159850,Chevrolet,TraverseFWD
6521,507981,31500,2015,36067,Lenoir, NC,1C4RJFBGXFC738395,Jeep,Grand
6522,519563,28000,2012,106309,Cullman, AL,1C4BJWFG9CL110965,Jeep,Wrangler
6523,289591,13419,2014,93855,Mechanicsville, VA,1FAHP2F86EG179527,Ford,TaurusLimited
6524,642734,17582,2015,7917,Austin, TX,1N4AL3AP6FC149857,Nissan,Altima2.5
6525,272464,24000,2017,13853,Fairfax, VA,1FTYE1ZM2HKA21805,Ford,Transit
6526,324536,31991,2013,45571,Littleton, CO,1FTFW1ET5DKE53459,Ford,F-150SuperCrew
6527,637578,14900,2016,38405,San Antonio, TX,1N4AL3AP9GN308747,Nissan,Altima2.5
6528,201981,3885,2005,112426,Ontario, OR,2C8GP54L15R267378,Chrysler,Town
6529,553966,11888,2009,81251,Elizabeth, NJ,JTHBJ46G492274447,Lexus,ES
6530,851694,45887,2016,37803,Concord, NH,YV4A22PK2G1060607,Volvo,XC90AWD
6531,332124,16995,2008,55889,Loveland, CO,1FTRX14W28FA18287,Ford,F-1504WD
6532,41759,29900,2014,46100,Indianapolis, IN,WBA5A7C52ED219610,BMW,5
6533,211552,25995,2016,26051,Grapevine, TX,2C3CDXCT0GH257699,Dodge,ChargerRT
6534,602008,11499,2009,86155,Chantilly, VA,WDBUF87X39B432597,Mercedes-Benz,E-Class4dr
6535,618651,45824,2015,31158,Pompano Beach, FL,WDDLJ6FB1FA134286,Mercedes-Benz,CLS-ClassCLS400
6536,101799,17999,2017,10433,Union, NJ,1G1BF5SM9H7172396,Chevrolet,CruzeSedan
6537,395481,15995,2014,48427,Honolulu, HI,1HGCR2F31EA072313,Honda,Accord
6538,612201,34508,2015,29788,Delray Beach, FL,WDDHF5KB2FB141930,Mercedes-Benz,E-ClassE350
6539,820417,42997,2016,20155,Joplin, MO,JTEBU5JR5G5342513,Toyota,4Runner4WD
6540,49696,30985,2011,42173,Cathedral City, CA,5UXFG2C5XBLX05641,BMW,X6AWD
6541,553769,12997,2007,30763,Fond Du Lac, WI,JTHBJ46G672145249,Lexus,ES
6542,444219,8916,2016,43433,Danbury, CT,KMHCT4AE7GU953521,Hyundai,AccentSE
6543,250216,9995,2014,52889,Alhambra, CA,1FADP3K24EL325291,Ford,FocusHatchback
6544,659315,10339,2016,37913,Akron, OH,3N1CE2CP3GL380597,Nissan,Versa
6545,680282,15980,2013,33496,Columbia, MO,JN8AF5MV2DT222408,Nissan,JUKESV
6546,667398,23850,2016,32092,Reno, NV,5N1AZ2MH7GN141209,Nissan,MuranoAWD
6547,194260,20500,2014,38574,Dundalk, MD,2C3CCABG3EH141978,Chrysler,300300S
6548,752527,14499,2015,24381,West Covina, CA,4T1BF1FK6FU090354,Toyota,CamrySE
6549,464464,15000,2012,53994,Alamogordo, NM,5XYZK3AB5CG136027,Hyundai,Santa
6550,533583,9977,2012,43784,DeLand, FL,KNDJT2A55C7470845,Kia,Soul5dr
6551,111359,6995,2006,56321,North Huntingdon, PA,1G1AK55F767705833,Chevrolet,Cobalt4dr
6552,567996,17199,2010,114389,South Jordan, UT,JTHCL5EF2A5008800,Lexus,LS
6553,719404,45899,2017,194,GRIFFIN, GA,1C6RR6PT3HS775626,Ram,1500Limited
6554,294027,21950,2013,45368,Novato, CA,1FDSS3BL2DDA72906,Ford,Econoline
6555,513480,34985,2017,9697,Lima, OH,1C4BJWEG0HL519199,Jeep,Wrangler
6556,314816,26993,2013,64135,Lynnwood, WA,1FTFW1ET1DFD51018,Ford,F-150SuperCrew
6557,91917,7892,2010,69894,Oakfield, NY,1G1ZC5EB6AF103730,Chevrolet,Malibu4dr
6558,470542,10290,2004,124611,Federal Way, WA,JNKCV54E44M814876,INFINITI,G35
6559,747052,12993,2016,50105,Wilmington, NC,2T1BURHE1GC522234,Toyota,CorollaLE
6560,700711,16992,2008,100111,VIRGINIA BEACH, VA,WP1AA29P98LA17367,Porsche,CayenneAWD
6561,264857,17444,2014,32303,San Antonio, TX,1FADP3L97EL120804,Ford,FocusHatchback
6562,17772,25990,2014,56931,Flemington, NJ,WA1LFAFP7EA013281,Audi,Q52.0T
6563,552971,67595,2016,12545,Cleveland, OH,SALWR2VF4GA646440,Land,Rover
6564,625613,17998,2014,27323,Barstow, CA,WMWZB3C54EWR39650,MINI,Cooper
6565,526369,11995,2014,47800,Naugatuck, CT,5XXGN4A76EG282072,Kia,OptimaEX
6566,107025,18494,2015,29743,Albuquerque, NM,2GNFLGEK0F6410292,Chevrolet,EquinoxAWD
6567,724385,5995,2007,79728,Redlands, CA,5GZCZ53477S835380,Saturn,VUEFWD
6568,277439,19750,2014,34678,Louisville, KY,1FMCU9J97EUE36360,Ford,EscapeTitanium
6569,149672,27450,2013,41749,Augusta, GA,3GCPKSE75DG368511,Chevrolet,Silverado
6570,805240,8998,2010,91808,Leavenworth, KS,JTDKN3DU9A0115691,Toyota,Prius5dr
6571,554689,13200,2008,71363,Portland, OR,JTHBK262282063381,Lexus,IS
6572,421678,27439,2015,28610,Coral Springs, FL,5FNYF3H40FB024190,Honda,PilotEX
6573,195452,18900,2012,60289,Arlington, VA,2C3CCAJT5CH195441,Chrysler,3004dr
6574,817746,15900,2006,181841,Wallingford, CT,JTEHT05J162088951,Toyota,Land
6575,402541,17555,2015,52949,Monroe, MI,5J6RM4H39FL018175,Honda,CR-VLX
6576,755321,14177,2014,40587,Portage, IN,4T1BF1FK4EU333027,Toyota,CamryL
6577,73544,23686,2014,54389,Schaumburg, IL,3GYFNBE33ES615307,Cadillac,SRXLuxury
6578,635029,11999,2014,35978,Santa Ana, CA,1N4AL3AP7EN378504,Nissan,Altima2.5
6579,517038,38880,2015,20450,Knoxville, TN,1C4BJWFGXFL761672,Jeep,Wrangler
6580,418574,8500,2003,90070,Tucson, AZ,5J6YH28533L053697,Honda,Element4WD
6581,308357,29138,2016,49736,Anderson, IN,1FM5K8F81GGA32416,Ford,Explorer4WD
6582,687172,19900,2013,46000,Little Rock, AR,1N4AA5AP2DC824652,Nissan,Maxima3.5
6583,110707,6995,2009,122422,Orwell, OH,2CNDL13F296231190,Chevrolet,EquinoxFWD
6584,121305,14988,2014,70838,Pensacola, FL,1GCNCPEH0EZ281840,Chevrolet,Silverado
6585,75377,14890,2002,59539,Chantilly, VA,3GYEK63NX2G359567,Cadillac,Escalade
6586,582064,45996,2014,30672,Seattle, WA,ZAM57RTAXE1080298,Maserati,GhibliGhibli
6587,703559,77895,2015,19082,Los Angeles, CA,WP0AA2A96FS106332,Porsche,911Coupe
6588,770690,12590,2011,65433,Hollywood, FL,2T3JF4DV7BW130579,Toyota,RAV44WD
6589,782299,8865,2010,153334,Salt Lake City, UT,JTMRK4DV8A5094972,Toyota,RAV44WD
6590,134124,25900,2014,11275,Port Charlotte, FL,2G1FJ1EJ1E9163356,Chevrolet,CamaroCoupe
6591,444790,5999,2008,75485,Virginia Beach, VA,KMHHM66D08U266543,Hyundai,Tiburon2dr
6592,12099,17900,2013,66497,Exton, PA,WAUFFAFL7DA181269,Audi,A42.0T
6593,231994,16550,2016,45071,Grand Rapids, MI,2C4RDGCG5GR313347,Dodge,Grand
6594,5138,26995,2015,37636,Langhorne, PA,5J8TB4H3XFL023940,Acura,RDXAWD
6595,655577,13986,2016,36207,Doral, FL,5N1AT2MT6GC823287,Nissan,RogueS
6596,594697,7900,2012,56654,Countryside, IL,JM1DE1KZ7C0135016,Mazda,Mazda24dr
6597,292940,24999,2015,29865,Puyallup, WA,2FMTK4J85FBC18117,Ford,EdgeSEL
6598,455305,12499,2011,112939,Fayetteville, AR,KM8JU3AC9BU220621,Hyundai,TucsonFWD
6599,732740,10910,2013,103192,Waukegean, IL,JF2SHAAC8DH445806,Subaru,Forester2.5X
6600,101579,16500,2016,34275,Smyrna, GA,2GNALCEK6G6215706,Chevrolet,EquinoxFWD
6601,267240,10505,2012,88205,Kirkland, WA,1FAHP3N27CL216060,Ford,Focus5dr
6602,722702,53980,2016,37770,Philadelphia, PA,3C6UR5NL0GG178320,Ram,25004WD
6603,304307,10000,2009,142652,Hardeeville, SC,1FMEU51829UA08260,Ford,Explorer
6604,116415,13995,2016,43663,Albany, NY,1G1PE5SB4G7166141,Chevrolet,Cruze
6605,827190,15135,2016,40055,San Mateo, CA,1VWAT7A39GC048891,Volkswagen,Passat4dr
6606,678633,26992,2015,23813,Avondale, AZ,1N6AA0ED9FN507856,Nissan,TitanCrew
6607,271320,20500,2016,26028,Hillsboro, OR,1FATP8UH9G5291057,Ford,MustangConvertible
6608,351874,21795,2017,39296,Colorado Springs, CO,2GKALPEK5H6102903,GMC,TerrainFWD
6609,102223,15900,2015,46980,Marietta, GA,2GNALBEK0F6125265,Chevrolet,EquinoxFWD
6610,83488,57950,2017,198,Smyrna, GA,1GYFNFRS2HZ100055,Cadillac,XT5Platinum
6611,565882,27448,2013,64560,Downers Grove, IL,2T2BK1BA5DC220269,Lexus,RX
6612,479908,51998,2015,12818,Carrolton, TX,SAJWA4FB5FLB55548,Jaguar,XKCoupe
6613,503795,29000,2014,23864,Ottawa, IL,1C4RJFAG3EC541066,Jeep,Grand
6614,452389,9994,2012,54055,Buffalo Grove, IL,KMHTC6AD3CU026464,Hyundai,Veloster3dr
6615,267896,17816,2013,11634,Vero Beach, FL,1ZVBP8AM8D5258535,Ford,MustangCoupe
6616,184058,53492,2016,36317,Fond du Lac, WI,1GNSKJKCXGR151103,Chevrolet,Suburban4WD
6617,606778,38499,2017,5291,Delray Beach, FL,55SWF4JB3HU189870,Mercedes-Benz,C-ClassC
6618,483581,16362,2014,33455,Groton, CT,1C4PJMCB5EW156040,Jeep,CherokeeLatitude
6619,78037,29388,2017,24537,Dublin, CA,2G61M5S38H9127905,Cadillac,XTSFWD
6620,472027,30991,2015,23581,Costa Mesa, CA,5N1AL0MN3FC509696,INFINITI,QX60FWD
6621,364189,18999,2014,64043,Rockford, MI,2GKALSEK8E6289231,GMC,TerrainFWD
6622,353493,20395,2014,53630,Alexandria, VA,2GKFLXE3XE6372039,GMC,TerrainAWD
6623,32471,18991,2012,70708,Colorado Springs, CO,WBAXH5C57CDW04523,BMW,5
6624,360283,24880,2013,63185,Stanhope, NJ,3GTP2VE7XDG175756,GMC,Sierra
6625,511439,31900,2016,19400,Little Rock, AR,1C4BJWDG0GL196692,Jeep,Wrangler
6626,489243,15297,2015,28645,Glendale, AZ,1C4NJPFB5FD305239,Jeep,PatriotLatitude
6627,737241,20979,2015,56542,Savannah, GA,JF2SJAUCXFH461332,Subaru,Forester2.5i
6628,22147,42480,2015,22640,Philadelphia, PA,WA1LGAFE0FD026790,Audi,Q73.0T
6629,544054,13434,2016,45002,Madison, WI,5XXGT4L33GG026572,Kia,OptimaLX
6630,304032,29967,2016,27859,San Antonio, TX,1FTEW1CP8GKD15081,Ford,F-1502WD
6631,700782,26167,2002,39095,Fort Collins, CO,WP0AA29982S620990,Porsche,911
6632,477537,43751,2014,45379,Spencerport, NY,JN8AZ2NE1E9062525,INFINITI,QX804WD
6633,346998,42741,2016,21369,Bowie, MD,1FTEW1EF5GKD08366,Ford,F-1504WD
6634,97394,13900,2015,28309,Snellville, GA,1G1PC5SB9F7279541,Chevrolet,Cruze1LT
6635,17218,7498,2006,139999,Lakewood, CO,WAUEF78E86A005055,Audi,A44dr
6636,8950,33250,2015,32189,Gaithersburg, MD,5FRYD4H46FB001376,Acura,MDXAWD
6637,550894,29000,2012,68738,Carrollton, TX,SALSH2E41CA748191,Land,Rover
6638,405723,26899,2017,3923,Pittsburg, CA,1HGCR2F00HA046330,Honda,Accord
6639,430233,18950,2017,18895,Concord, CA,KMHE24L13HA043499,Hyundai,Sonata
6640,321943,8999,2008,140862,Medford, OR,1FMCU59H48KA79160,Ford,Escape4WD
6641,456777,18698,2016,49876,Lexington, KY,KM8SM4HF0GU160651,Hyundai,Santa
6642,614835,29295,2012,71392,Pelham, AL,4JGBF8GEXCA783975,Mercedes-Benz,GL-ClassGL550
6643,436810,10579,2011,58692,Sterling, VA,5NPEC4AC4BH239148,Hyundai,Sonata4dr
6644,313476,32915,2017,36592,Woburn, MA,1FM5K8F86HGB01134,Ford,Explorer4WD
6645,650401,19997,2017,19342,Bessemer, AL,1N4BL3AP8HC114518,Nissan,Altima3.5
6646,740472,24499,2015,12648,Windsor, CO,4S4BSENC3F3274900,Subaru,Outback3.6R
6647,31837,12500,2002,67000,Austin, TX,WBSBR93422EX23350,BMW,3
6648,155169,16495,2013,159020,Garland, TX,1GNSCBE03DR310074,Chevrolet,TahoeLT
6649,83029,56995,2016,14665,Kenner, LA,1GYS3HKJ7GR425526,Cadillac,Escalade
6650,528886,12095,2015,50360,Orange Park, FL,KNADM4A30F6461014,Kia,RioSedan
6651,400528,7444,2007,135479,Conway, AR,1HGCM66467A094910,Honda,Accord
6652,250165,9698,2014,45684,Land O Lakes, FL,1FADP3F28EL410404,Ford,FocusSedan
6653,274517,16217,2013,73420,Avon, IN,1FM5K8B86DGC35349,Ford,ExplorerBase
6654,508996,35900,2017,19325,Torrington, CT,1C4RJFBG0HC701357,Jeep,Grand
6655,47405,31000,2014,33855,Minnetonka, MN,WBA3R5C58EK188931,BMW,4
6656,759314,17750,2016,14478,Nashville, TN,4T1BF1FK5GU209383,Toyota,CamryXLE
6657,380736,14389,2015,29202,Fairfax, VA,2HGFB2F56FH512712,Honda,Civic
6658,234734,25999,2015,42104,Downey, CA,2C3CDZAT8FH783110,Dodge,ChallengerR/T
6659,813955,35882,2016,18264,Florence, SC,JTEZU5JR9G5118742,Toyota,4RunnerRWD
6660,225339,11595,2007,140894,Arlington, VA,1D7HU18207S221394,Dodge,Ram
6661,749016,16991,2017,25882,San Antonio, TX,5YFBURHE0HP575511,Toyota,CorollaSE
6662,15067,25050,2014,67388,Boulder, CO,WAUFGAFC0EN085300,Audi,A63.0T
6663,394888,17995,2014,40947,Cape Girardeau, MO,1HGCR6F36EA001857,Honda,Accord
6664,51748,37990,2014,33756,Dinuba, CA,WBAYA6C5XED144484,BMW,7
6665,706214,20500,2013,69231,Tustin, CA,1C6RR6KT4DS638938,Ram,"1500Tradesman,"
6666,260941,16482,2015,36996,Lubbock, TX,1FMCU0G7XFUC35586,Ford,EscapeFWD
6667,488689,10195,2007,83384,Chesapeake, VA,1J8FF57W97D167758,Jeep,Compass4WD
6668,367871,31995,2013,61424,Higginsville, MO,3GTP2XE21DG356132,GMC,Sierra
6669,322323,29995,2013,54762,Elkhart, IN,1FTFW1EF5DFD72271,Ford,F-150SuperCrew
6670,150462,8995,2009,61445,Manhattan, KS,2G1WT57K491222959,Chevrolet,Impala4dr
6671,806540,30280,2015,29612,Philadelphia, PA,5TDDK3DC3FS094883,Toyota,"SiennaXLE,"
6672,763727,17750,2015,23252,Louisville, KY,4T1BF1FK4FU488209,Toyota,CamrySE
6673,819743,40595,2016,38710,Opelousas, LA,5TFDW5F19GX521376,Toyota,Tundra
6674,178225,33995,2011,89535,Salem, OR,1GC5K0C83BZ203397,Chevrolet,Silverado
6675,663870,13988,2016,3617,Hyannis, MA,3N1CE2CP3GL393916,Nissan,Versa
6676,849302,1999,2001,104588,Honolulu, HI,YV1SZ58D311001328,Volvo,V70XC
6677,372332,20399,2011,91687,Sierra Vista, AZ,1GKKVTED3BJ222234,GMC,AcadiaAWD
6678,662306,10900,2016,40613,Round Rock, TX,3N1CE2CP8GL359826,Nissan,Versa
6679,808521,31098,2014,46154,Crystal Lake, IL,5TDDKRFH1ES024096,Toyota,HighlanderAWD
6680,608992,41991,2017,10281,Fort Worth, TX,WDDWJ4JB7HF408461,Mercedes-Benz,C-ClassC
6681,149760,24950,2013,72484,Waterbury, CT,3GCPKSE7XDG177618,Chevrolet,Silverado
6682,431460,13597,2017,39489,Manchester, CT,5NPE24AF4HH445477,Hyundai,Sonata2.4L
6683,840003,21495,2015,20825,Burnsville, MN,WVGBV7AX1FW512804,Volkswagen,TiguanSE
6684,657485,22482,2017,27352,Hayward, CA,1N4AA6AP2HC371189,Nissan,MaximaS
6685,534177,13000,2015,29337,Branford, CT,KNDJP3A59F7116373,Kia,SoulAutomatic
6686,160642,35000,2015,32385,Abilene, TX,3GCPCTEC5FG174287,Chevrolet,Silverado
6687,141880,27991,2015,36556,St. Petersburg, FL,1GCRCREC7FZ267968,Chevrolet,Silverado
6688,606692,18980,2011,74807,Pacoima, CA,4JGBB8GB9BA660491,Mercedes-Benz,M-Class4MATIC
6689,96250,14261,2016,40531,Pasadena, MD,1G11E5SA8GU144450,Chevrolet,Malibu
6690,94907,10711,2012,62601,Fullerton, CA,1G1ZD5E00CF349946,Chevrolet,Malibu2LT
6691,454762,11500,2013,64161,Gastonia, NC,5NPDH4AEXDH305008,Hyundai,ElantraLimited
6692,126041,13798,2012,105856,Warren, MI,1GCRCREA5CZ271446,Chevrolet,Silverado
6693,536889,16277,2014,34936,Jamaica, NY,5XYKTCA6XEG544544,Kia,SorentoLX
6694,247974,10288,2014,54446,Olympia, WA,1FADP3F23EL287885,Ford,FocusSedan
6695,135404,13658,2015,78507,Latham, NY,2GNALBEK6F6300554,Chevrolet,EquinoxFWD
6696,210694,16989,2017,24422,Dallas, TX,3C4PDCBG6HT510480,Dodge,JourneySXT
6697,667112,8499,2010,103157,Stone Mountain, GA,JN8AS5MV1AW102914,Nissan,RogueAWD
6698,143534,21266,2013,102618,Morton Grove, IL,3GCPKSE78DG109902,Chevrolet,Silverado
6699,341475,31000,2014,39046,Des Moines, IA,1FTFW1ET4EKE38467,Ford,F-1504WD
6700,25155,18987,2015,49461,San Antonio, TX,WBA3B1C55FP681256,BMW,3
6701,689307,21895,2014,61650,Hanford, CA,1N6AD0EV1EN744694,Nissan,FrontierCrew
6702,719930,43777,2017,9099,Green Brook Township, NJ,3C6UR5DLXHG620278,Ram,25004WD
6703,647863,11917,2014,86818,Levittown, PA,1N4AA5AP3EC477611,Nissan,Maxima3.5
6704,724482,2497,2007,136519,Milwaukee, WI,1G8ZS57N97F299277,Saturn,Aura4dr
6705,459331,9991,2008,103000,Orlando, FL,5NMSH13E08H175908,Hyundai,Santa
6706,793262,25993,2016,27659,Fort Pierce, FL,3TMAZ5CN0GM021470,Toyota,Tacoma2WD
6707,731808,8000,2011,121362,Amsterdam, NY,JF2SHADC5BH730052,Subaru,Forester4dr
6708,603524,25255,2016,28733,Des Plaines, IL,WDDSJ4EBXGN322137,Mercedes-Benz,CLACLA250
6709,337548,29995,2015,3337,King George, VA,1FA6P8CF5F5309615,Ford,MustangFastback
6710,257656,16887,2014,8370,Downers Grove, IL,1FMCU0GX7EUE08642,Ford,EscapeSE
6711,399122,16990,2014,57939,North Palm Beach, FL,1HGCR2F89EA088156,Honda,Accord
6712,652464,8700,2011,75187,Merritt Island, FL,3N1AB6AP5BL665630,Nissan,Sentra4dr
6713,627679,34495,2017,16,Annapolis, MD,WMWLU1C57H2F28147,MINI,ClubmanCooper
6714,210391,12950,2010,121281,Colton, CA,2B3CA5CTXAH138236,Dodge,Charger4dr
6715,452318,17000,2014,32017,Philadelphia, PA,KM8JUCAG3EU947597,Hyundai,TucsonSE
6716,395399,16994,2014,35988,Pelham, AL,1HGCR2F59EA066339,Honda,Accord
6717,461360,24998,2017,30839,Lindon, UT,KM8SMDHF6HU219994,Hyundai,Santa
6718,762457,12175,2016,28518,Maitland, FL,VNKKTUD39GA061144,Toyota,Yaris5-Door
6719,722006,53777,2017,11217,Victorville, CA,3C6UR5FL6HG569679,Ram,25004WD
6720,334878,34500,2014,51288,Glen Burnie, MD,1FT7W2B67EEA13512,Ford,Super
6721,105889,14750,2016,40098,Burlington, KS,3GNCJLSB1GL162623,Chevrolet,TraxFWD
6722,685217,13999,2016,35192,Colorado Springs, CO,3N1AB7AP5GL671392,Nissan,SentraSV
6723,713653,30995,2014,23068,St. James, NY,1C6RR7FT3ES199085,Ram,"1500Express,"
6724,423884,31991,2016,10844,Jacksonville, FL,5FNYF5H70GB048724,Honda,Pilot2WD
6725,21519,32995,2014,25100,Naugatuck, CT,WAUWGAFC6EN137402,Audi,A73.0T
6726,560439,9999,2008,135648,Orlando, FL,JTJGK31U380011336,Lexus,RX
6727,292938,7977,2002,119323,Mesa, AZ,1FAFP40432F186588,Ford,Mustang2dr
6728,761822,17441,2014,17105,Vancouver, WA,5YFBURHE6EP176579,Toyota,CorollaLE
6729,515627,32702,2015,38346,Bunker Hill, IN,1C4HJWEG2FL596017,Jeep,Wrangler
6730,140956,16995,2016,40254,Pleasanton, TX,1G1PE5SB1G7173449,Chevrolet,Cruze
6731,330967,14991,2009,72696,Gainesville, FL,1FTRX12V49FB20900,Ford,F-1502WD
6732,135682,5000,2006,184987,Junction City, KS,1GNDT13S562148497,Chevrolet,TrailBlazer4dr
6733,308296,25343,2017,20049,Bountiful, UT,NM0GE9G70H1326410,Ford,Transit
6734,598426,17995,2012,58276,Wichita, KS,WDDGF4HB2CA637406,Mercedes-Benz,C-ClassC250
6735,751176,13999,2016,35848,Richmond, TX,5YFBURHE9GP445533,Toyota,CorollaLE
6736,260728,15680,2016,47285,Fairfield, OH,1FMCU0G91GUC45703,Ford,EscapeFWD
6737,783057,18190,2015,36207,Milford, MA,4T3BA3BB4FU067579,Toyota,VenzaLE
6738,325183,27500,2016,38430,Abilene, TX,2FMHK6D84GBA03939,Ford,FlexLimited
6739,517315,37160,2015,27814,Alcoa, TN,1C4BJWFG5FL699808,Jeep,Wrangler
6740,816907,16888,2007,64475,Odessa, TX,5TBET54147S455270,Toyota,Tundra2WD
6741,336715,41440,2015,19932,Newnan, GA,1FTEW1EF7FFA09601,Ford,F-1504WD
6742,701316,36984,2012,45112,Pompano Beach, FL,WP0AA2A77CL012691,Porsche,Panamera4dr
6743,6427,20990,2011,60183,SARASOTA, FL,2HNYD2H66BH513564,Acura,MDXAWD
6744,755420,15900,2016,41108,Raleigh, NC,4T1BF1FK9GU198257,Toyota,CamryLE
6745,809540,34969,2017,17005,Conyers, GA,3TMCZ5AN1HM064096,Toyota,Tacoma4WD
6746,358108,26995,2016,18047,Edinburg, TX,1GTG5BE34G1339525,GMC,CanyonCrew
6747,55700,42800,2014,39867,Virginia Beach, VA,WBAYF4C53ED282034,BMW,7
6748,124755,3940,2003,83648,Sterling, VA,1G1JF52F437368915,Chevrolet,Cavalier4dr
6749,562155,14990,2007,131093,Knoxville, TN,JTJBT20X170148724,Lexus,GX
6750,486791,18990,2014,30134,St Louis, MO,1C4PJMCB8EW248646,Jeep,CherokeeLatitude
6751,199331,2995,2006,112636,Schaumburg, IL,3A8FY688X6T208665,Chrysler,PT
6752,441952,11750,2017,54,Raleigh, NC,KMHCT5AE9HU312717,Hyundai,AccentSport
6753,40109,27995,2014,42071,Burbank, IL,WBA5A7C54ED619006,BMW,5
6754,614716,37990,2015,26162,Marietta, GA,4JGDA5HB0FA562836,Mercedes-Benz,M-ClassML350
6755,386491,18014,2016,9597,Scranton, PA,2HGFC4B00GH316625,Honda,Civic
6756,383184,18987,2017,255,Birmingham, AL,19XFC2F59HE040869,Honda,Civic
6757,242356,11275,2016,39632,Colorado Springs, CO,1FADP3F24GL271682,Ford,FocusSedan
6758,851352,24995,2015,47123,Marietta, GA,YV140MFM5F1333004,Volvo,S602015.5
6759,540539,18549,2016,39604,Bloomington, IN,KNDMB5C12G6093947,Kia,SedonaLX
6760,8703,30750,2015,56320,Johnson City, TN,5FRYD4H47FB008949,Acura,MDXAWD
6761,247672,10940,2014,26653,Oak Lawn, IL,1FADP3F23EL410875,Ford,FocusSedan
6762,254313,12497,2015,42663,Roseville, CA,1FADP3K20FL204372,Ford,FocusHatchback
6763,397727,21962,2017,7405,Kansas City, KS,SHHFK7H79HU202829,Honda,Civic
6764,613668,33970,2015,56717,Sanford, FL,4JGDA5GB7FA522366,Mercedes-Benz,M-ClassML400
6765,183287,56650,2017,26917,San Mateo, CA,1GNSKCKC9HR179309,Chevrolet,TahoePremier
6766,504997,27995,2016,44811,Ventura, CA,1C4GJWAG0GL122540,Jeep,WranglerSport
6767,414849,7900,2009,162572,Omaha, NE,5FNRL38769B020818,Honda,Odyssey5dr
6768,482917,19992,2016,9224,Norwood, MA,1C4PJMCB1GW271124,Jeep,Cherokee4WD
6769,230973,23450,2008,81482,Eagle River, AK,3D3KS28D28G136943,Dodge,Ram
6770,432250,15197,2017,22925,Sandy, UT,5NPE24AF6HH521233,Hyundai,Sonata2.4L
6771,591132,17707,2014,29130,Wakefield, MA,JM1GJ1V64E1137913,Mazda,Mazda6Touring
6772,271057,13999,2013,84258,Charlotte, NC,1FMCU0J94DUC91613,Ford,EscapeTitanium
6773,511576,29495,2014,24595,Lewisburg, PA,1C4HJWDG0EL297528,Jeep,Wrangler
6774,548649,5881,2008,148343,Syracuse, NY,KNDJC735585794763,Kia,Sorento4WD
6775,28312,3999,2003,145567,Akron, OH,WBAEV33493KL89332,BMW,3
6776,753330,14997,2016,28598,Downey, CA,5YFBURHE6GP386148,Toyota,CorollaLE
6777,123759,18795,2014,49897,Irvine, CA,2G1FB1E33E9244602,Chevrolet,CamaroCoupe
6778,220719,8700,2007,134323,Lubbock, TX,1D7HA18217S226242,Dodge,Ram
6779,77256,29480,2014,29959,Augusta, ME,1G6AX5SX8E0193600,Cadillac,CTS
